ψ Sgr,191532.4,-251524,4.85
  Dra,191140.5,+565133,5.12
η Lyr,191345.5,+390846,4.39
  Sgr,191738.1,-185711,4.96
  Vul,191613.0,+212325,4.77
  Dra,191355.2,+574218,4.99
δ Dra,191233.3,+673942,3.07
  Dra,190909.8,+763338,5.13
θ Lyr,191622.1,+380801,4.36
ω1Aql,191749.0,+113543,5.28
  Vul,191743.6,+230132,5.43
  Aql,191832.5,+010507,5.10
κ Cyg,191706.2,+532207,3.77
η Tel,192251.1,-542525,5.05
  Aql,192032.9,-052457,5.01
  Aql,192035.7,-005332,5.49
β1Sgr,192238.3,-442732,4.01
ρ1Sgr,192140.4,-175050,3.93
υ Sgr,192143.6,-155718,4.61
β2Sgr,192313.2,-444759,4.29
α Sgr,192353.2,-403658,3.97
τ Dra,191533.0,+732120,4.45
  Vul,192250.9,+261545,5.18
χ1Sgr,192516.5,-243031,5.03
χ3Sgr,192529.7,-235744,5.43
π Dra,192040.1,+654253,4.59
  Cyg,192407.6,+293717,4.97
  Aql,192458.2,+115640,5.16
δ Aql,192529.9,+030653,3.36
  Vul,192528.6,+194755,5.16
ν Aql,192631.1,+002019,4.66
  Cyg,192609.1,+361904,5.15
α Vul,192842.3,+243954,4.44
  Aql,193039.8,-024720,5.03
β1Cyg,193043.3,+275735,3.08
β2Cyg,193045.3,+275755,5.11
ι2Cyg,192942.3,+514347,3.79
ι Tel,193513.0,-480557,4.90
  Cyg,193146.3,+342711,4.74
μ Aql,193405.4,+072244,4.45
  Aql,193507.3,-103337,5.12
  Vul,193434.9,+194624,5.00
  Sgr,193642.4,-245301,4.60
  Cyg,193450.9,+292747,5.38
     ,193441.2,+422446,5.35
κ Aql,193653.5,-070139,4.95
ι Aql,193643.3,-011711,4.36
     ,193734.4,-141806,5.47
  Aql,193747.3,-043851,5.46
σ Dra,193221.6,+693940,4.68
     ,193637.9,+444142,5.17
θ Cyg,193626.5,+501316,4.48
σ Aql,193911.6,+052352,5.17
φ Cyg,193922.6,+300912,4.69
α Sge,194005.8,+180050,4.37
  Cyg,193926.5,+424906,5.40
β Sge,194102.9,+172834,4.37
  Sgr,194231.1,-160726,5.06
     ,194050.2,+453130,5.06
     ,194333.5,-152812,5.49
χ Aql,194234.0,+114936,5.27
     ,194925.3,-723012,5.41
  Vul,194342.9,+254619,5.49
ν Tel,194801.2,-562145,5.35
  Sgr,194621.7,-194540,4.86
  Cyg,194416.6,+372116,4.89
γ Aql,194615.6,+103648,2.72
δ Cyg,194458.5,+450751,2.87
     ,195044.8,-591135,5.42
  Cyg,194625.6,+334340,4.99
δ Sge,194723.3,+183203,3.82
ζ Sge,194858.7,+190832,5.00
     ,195150.6,-395228,5.33
  Aql,195046.8,-104549,5.39
α Aql,195047.0,+085206,0.77
ο Aql,195101.6,+102456,5.11
χ Cyg,195033.9,+325451,4.23
  Vul,195104.1,+223636,4.95
  Cyg,195034.0,+384321,5.12
η Aql,195228.4,+010020,3.90
  Cyg,195037.7,+525917,5.03
ι Sgr,195515.7,-415206,4.13
ε Dra,194810.4,+701604,3.83
     ,195706.2,-585405,5.26
ε Pav,200035.5,-725438,3.96
  Vul,195327.7,+240447,4.58
ξ Aql,195414.9,+082741,4.71
ω Sgr,195550.4,-261758,4.70
β Aql,195518.8,+062424,3.71
  Sgr,195656.8,-271012,4.52
  Cyg,195317.4,+573125,5.14
  Sge,195601.3,+163805,5.36
φ Aql,195614.3,+112526,5.28
μ2Pav,200152.4,-665639,5.31
  Cyg,195551.7,+382912,4.94
  Sgr,195757.0,-152929,5.02
η Cyg,195618.4,+350500,3.89
  Sgr,195857.2,-261144,4.83
ψ Cyg,195537.8,+522620,4.92
θ1Sgr,195944.2,-351635,4.37
θ2Sgr,195951.3,-344152,5.30
     ,200144.7,-592234,5.13
     ,195713.9,+402205,5.45
     ,195555.4,+585046,4.96
γ Sge,195845.4,+192932,3.47
     ,195838.0,+305901,5.49
  Sge,200003.3,+173100,5.37
  Cyg,195955.2,+370234,5.19
  Sgr,200239.5,-274235,4.58
     ,200333.5,-375627,4.77
  Vul,200106.1,+274513,4.64
  Vul,200201.4,+245617,5.22
     ,200419.6,-320323,4.99
  Cyg,200121.6,+500617,5.05
δ Pav,200843.6,-661055,3.56
ξ Tel,200723.2,-525251,4.94
  Dra,200128.5,+644916,5.27
η Sge,200509.5,+195928,5.10
ρ Dra,200249.1,+675225,4.51
  Vul,200653.4,+233652,5.07
  Cyg,200621.8,+355821,5.36
  Dra,200532.8,+615944,5.39
     ,201111.9,-360604,5.32
  Cyg,200925.6,+365023,4.93
θ Aql,201118.3,-004917,3.23
  Vul,201148.0,+264832,5.49
  Aql,201313.9,-010034,5.47
ρ Aql,201416.6,+151151,4.95
  Cyg,201318.0,+464857,4.83
  Vul,201414.5,+284141,5.18
  Cyg,201337.9,+464429,3.79
  Cyg,201432.0,+364823,4.97
     ,201515.9,+253531,4.78
  Cyg,201323.9,+563404,4.30
  Vul,201530.2,+233031,5.15
  Vul,201546.1,+274851,4.52
α1Cap,201738.9,-123030,4.24
κ Cep,200853.3,+774241,4.39
  Cyg,201528.3,+474252,3.98
  Vul,201647.1,+244016,5.32
α2Cap,201803.3,-123241,3.57
     ,201655.3,+402154,5.24
σ Cap,201923.6,-190707,5.28
  Cyg,201747.2,+380159,4.81
  Cyg,201839.1,+345858,5.17
ν Cap,202039.8,-124533,4.76
β Cap,202100.7,-144653,3.08
α Pav,202538.9,-564406,1.94
     ,202310.7,+052035,5.31
γ Cyg,202213.7,+401524,2.20
  Cyg,202351.7,+321124,4.43
π Cap,202719.2,-181242,5.25
ρ Cap,202851.6,-174849,4.78
  Aql,202939.0,-025308,4.91
  Cyg,202923.7,+302207,4.01
ω1Cyg,203003.5,+485706,4.95
ν Mic,203355.1,-443058,5.11
φ1Pav,203534.8,-603454,4.76
θ Cep,202934.9,+625939,4.22
ω2Cyg,203118.8,+491313,5.44
ε Del,203312.8,+111812,4.03
η Del,203357.0,+130138,5.38
ρ Pav,203735.3,-613148,4.88
  Cyg,203354.2,+351503,4.61
α Ind,203734.0,-471729,3.11
ζ Del,203518.5,+144027,4.68
  Aql,203643.6,-023300,4.89
φ2Pav,204002.6,-603256,5.12
  Dra,203130.4,+745717,5.20
υ Pav,204157.1,-664539,5.15
β Del,203733.0,+143543,3.63
ι Del,203749.1,+112240,5.43
  Aql,203820.3,-010619,4.32
τ Cap,203916.4,-145717,5.22
  Vul,203831.3,+211204,4.82
     ,204019.8,-332555,5.47
  Vul,203831.9,+240658,5.04
κ Del,203907.8,+100510,5.05
  Aqr,203924.9,+002911,5.16
υ Cap,204003.0,-180819,5.10
  Dra,202814.6,+812522,5.46
α Del,203938.3,+155443,3.77
β Pav,204457.5,-661211,3.42
η Ind,204402.3,-515516,4.51
α Cyg,204125.9,+451649,1.25
δ Del,204327.5,+150428,4.43
  Cyg,204212.6,+502024,5.39
     ,204620.1,-391157,5.50
σ Pav,204918.1,-684635,5.41
ψ Cap,204605.7,-251615,4.14
  Vul,204452.5,+251614,4.91
  Cyg,204539.7,+304311,4.22
ι Mic,204829.2,-435919,5.11
γ1Del,204638.7,+160728,5.14
γ2Del,204639.5,+160727,4.27
ε Cyg,204612.7,+335813,2.46
ε Aqr,204740.6,-092945,3.77
  Aqr,204744.2,-050140,4.42
ζ Ind,204929.0,-461337,4.89
     ,204521.1,+573447,4.51
     ,204710.8,+342227,4.92
η Cep,204517.4,+615020,3.43
λ Cyg,204724.5,+362927,4.53
α Mic,204958.1,-334647,4.90
ι Ind,205130.1,-513630,5.05
  Cyg,204856.3,+460651,4.84
ω Cap,205149.3,-265509,4.11
  Cyg,205004.9,+440334,5.04
β Ind,205448.6,-582715,3.65
     ,205340.2,-394836,5.35
μ Aqr,205239.2,-085900,4.73
  Vul,205207.7,+270549,4.59
  Cyg,205314.8,+442314,4.78
     ,205318.6,+451055,5.45
     ,205353.9,+332616,5.47
  Vul,205433.6,+280327,5.01
  Del,205536.7,+134317,5.17
     ,204733.4,+803308,5.39
α Oct,210443.0,-770126,5.15
ν Cyg,205710.4,+411002,3.94
  Del,205825.9,+105021,5.48
  Vul,205816.4,+221933,5.31
ε Equ,205904.4,+041737,5.23
γ Mic,210117.5,-321528,4.67
  Cyg,205949.6,+473116,4.74
ζ Mic,210258.0,-383754,5.30
  Cyg,210110.9,+460921,5.37
μ Ind,210514.2,-544338,5.16
η Cap,210424.3,-195118,4.84
θ Cap,210556.8,-171358,4.07
     ,210624.7,-322030,5.18
ξ Cyg,210455.9,+435540,3.72
  Cap,210707.7,-250021,4.50
  Cyg,210654.6,+384445,5.21
χ Cap,210833.6,-211137,5.30
  Cyg,210636.1,+473854,4.55
ο Pav,211320.5,-700735,5.02
ν Aqr,210935.7,-112218,4.51
γ Equ,211020.5,+100754,4.69
     ,211303.1,-392531,5.26
     ,211317.3,-273710,5.42
ζ Cyg,211256.2,+301337,3.20
δ Equ,211428.9,+100025,4.49
φ Cap,211537.9,-203906,5.24
  Cap,211544.9,-151017,5.28
τ Cyg,211447.5,+380244,3.72
α Equ,211549.4,+051452,3.92
ε Mic,211756.3,-321021,4.71
  Cap,211757.3,-175907,5.43
θ Ind,211952.0,-532659,4.39
σ Cyg,211725.0,+392341,4.23
υ Cyg,211755.1,+345349,4.43
θ1Mic,212045.6,-404835,4.82
  Cyg,211827.2,+435645,5.00
α Cep,211834.8,+623508,2.44
ι Cap,212214.8,-165004,4.28
  Cep,211922.2,+645219,5.18
  Peg,212205.2,+194816,4.08
β Equ,212253.6,+064840,5.16
γ Pav,212626.6,-652158,4.22
  Cap,212409.6,-205107,5.41
  Aqr,212411.5,-125241,5.49
     ,212844.9,-693019,5.34
  Aqr,212517.0,-033324,5.49
ζ Cap,212640.0,-222441,3.74
  Cap,212843.4,-214826,4.51
  Cyg,212721.4,+370700,5.31
     ,212651.6,+485006,5.31
  Vul,212740.1,+273631,5.41
  Peg,212956.9,+233820,4.57
  Cep,212746.1,+664833,5.44
  Cyg,212927.0,+463226,5.24
ξ Gru,213205.9,-411045,5.29
β Aqr,213133.5,-053416,2.91
β Cep,212839.6,+703339,3.23
ρ Cyg,213358.9,+453531,4.02
ν Oct,214128.5,-772324,3.76
  Cyg,213446.6,+383203,4.90
ε Cap,213704.8,-192758,4.68
ξ Aqr,213745.1,-075115,4.69
  Cyg,213657.0,+402449,5.01
  Peg,213745.4,+191907,5.45
  Aqr,213933.3,+021437,5.10
γ Cap,214005.5,-163944,3.68
  Cep,213755.2,+620455,4.73
λ Oct,215054.3,-824309,5.29
  Cap,214132.9,-140251,5.18
  Cyg,214011.1,+431626,5.11
  Cap,214200.8,-231546,5.24
κ Cap,214239.5,-185159,4.73
  Peg,214215.5,+054048,5.30
π1Cyg,214205.7,+511123,4.67
ι PsA,214456.8,-330133,4.34
     ,214306.4,+410918,5.49
ε Peg,214411.2,+095230,2.39
μ1Cyg,214408.6,+284434,4.73
  Cap,214500.3,-090457,5.09
  Peg,214430.7,+172100,4.34
κ Peg,214438.7,+253842,4.13
μ Cep,214330.4,+584648,4.08
  Cep,214155.3,+711841,4.56
  Peg,214604.4,+225656,5.29
δ Cap,214702.4,-160738,2.87
     ,214304.0,+721913,5.17
θ PsA,214744.2,-305354,5.01
ν Cep,214526.9,+610715,4.29
π2Cyg,214647.6,+491834,4.23
  Peg,214950.7,+301027,5.04
  Peg,215008.7,+171708,5.29
μ Cap,215317.8,-133306,5.08
γ Gru,215355.7,-372154,3.01
  Peg,215303.8,+255530,5.08
     ,215622.8,-371513,5.46
δ Ind,215755.1,-545933,4.40
     ,215917.9,-382343,5.50
     ,215639.1,+633732,4.91
η PsA,220050.2,-282713,5.42
ε Ind,220321.6,-564710,4.69
  Cep,215915.0,+731048,5.03
ο Aqr,220318.9,-020919,4.69
  Aqr,220447.4,-005424,5.30
λ Gru,220606.9,-393236,4.46
ν Peg,220540.8,+050331,4.84
α Aqr,220547.0,-001911,2.96
  Cep,220352.9,+630711,5.29
ξ Cep,220347.4,+643740,4.29
ι Aqr,220626.2,-135211,4.27
     ,220602.0,+450052,5.14
α Gru,220814.0,-465740,1.74
  Cep,220500.5,+624708,5.27
  Cep,220508.9,+621648,5.11
ι Peg,220700.7,+252042,3.76
μ PsA,220823.0,-325919,4.50
υ PsA,220826.0,-340238,4.99
     ,220955.7,-340053,5.37
τ PsA,221008.8,-323254,4.92
θ Peg,221012.0,+061152,3.53
  Aqr,221037.5,-113354,5.46
π2Peg,220959.2,+331042,4.29
     ,221109.9,+504924,5.40
ζ Cep,221051.3,+581204,3.35
  Cep,220948.4,+722028,4.79
λ Cep,221130.7,+592452,5.04
     ,221148.8,+565022,5.24
     ,221038.9,+700758,5.50
     ,221247.8,+343617,5.33
λ PsA,221418.8,-274601,5.43
     ,221201.9,+604534,5.35
  Aqr,221418.0,-210427,5.32
ε Oct,222001.5,-802623,5.10
     ,221352.7,+394254,4.49
μ1Gru,221536.9,-412048,4.79
μ2Gru,221626.6,-413739,5.10
ε Cep,221502.0,+570237,4.19
  Aqr,221648.1,-124953,5.34
  Lac,221558.2,+374456,4.13
θ Aqr,221650.0,-074700,4.16
     ,221815.6,-533740,5.37
α Tuc,221830.1,-601535,2.86
ρ Aqr,222011.9,-074916,5.37
  Peg,222027.6,+054722,5.37
ν Ind,222436.8,-721520,5.29
  Aqr,222135.6,-213554,5.13
γ Aqr,222139.4,-012314,3.84
  Peg,222131.1,+121219,5.01
  Peg,222119.3,+281950,4.81
  Lac,222101.6,+463212,4.57
     ,222456.4,-574750,5.32
β Lac,222333.6,+521345,4.43
π Aqr,222516.6,+012239,4.66
δ Tuc,222720.0,-645759,4.48
  Lac,222431.0,+492835,4.57
     ,221310.6,+860629,5.27
  Peg,222751.5,+044144,4.79
ν Gru,222839.2,-390755,5.47
δ1Gru,222916.2,-432944,3.97
     ,222600.8,+704615,5.47
ζ1Aqr,222849.7,-000113,4.59
ζ2Aqr,222850.1,-000112,4.42
δ2Gru,222945.5,-434458,4.11
  Cep,222705.3,+650756,5.46
  Peg,222958.0,+042554,5.48
δ Cep,222910.3,+582455,3.75
  Lac,222931.8,+474225,4.36
σ Aqr,223038.8,-104041,4.82
β PsA,223130.3,-322046,4.29
  Lac,223029.3,+430724,4.51
ν Tuc,223300.1,-615856,4.81
α Lac,223117.5,+501657,3.77
ρ2Cep,222952.9,+784927,5.50
υ Aqr,223441.6,-204230,5.20
η Aqr,223521.4,-000703,4.02
κ Aqr,223745.4,-041341,5.03
  Lac,223722.4,+513243,4.63
  Cep,223546.1,+733835,5.08
     ,223837.9,+564745,5.21
  Lac,223915.7,+390301,4.88
  Cep,223839.0,+633504,5.19
ε PsA,224039.4,-270237,4.17
β Oct,224603.3,-812254,4.15
  Lac,224030.9,+441635,4.46
ζ Peg,224127.7,+104953,3.40
β Gru,224240.1,-465305,2.10
  Lac,224128.6,+401332,5.25
ο Peg,224145.4,+291827,4.79
ρ Gru,224330.0,-412452,4.85
  Aqr,224335.3,-184949,4.69
η Peg,224300.1,+301317,2.94
η Gru,224537.9,-533001,4.85
  Lac,224405.5,+414909,5.08
ξ Oct,225022.9,-800727,5.35
ξ Peg,224641.6,+121022,4.19
λ Peg,224631.9,+233356,3.95
  Aqr,224733.1,-193648,5.26
ε Gru,224833.3,-511901,3.49
τ2Aqr,224935.5,-133533,4.01
μ Peg,225000.2,+243606,3.48
     ,225102.2,-390925,5.42
     ,224946.2,+555410,5.43
ι Cep,224940.8,+661202,3.52
γ PsA,225231.6,-325232,4.46
σ Peg,225224.1,+095008,5.16
λ Aqr,225236.9,-073447,3.74
  Lac,225202.0,+431845,4.94
     ,224729.0,+830914,4.74
δ Aqr,225439.0,-154915,3.27
ρ Peg,225513.7,+084857,4.90
δ PsA,225556.9,-323223,4.21
     ,225626.0,+494401,4.95
α PsA,225739.1,-293720,1.16
  Peg,225727.9,+204608,5.49
     ,225704.5,+484103,5.43
  Psc,225927.4,+005746,5.43
ζ Gru,230052.8,-524515,4.12
     ,225424.8,+842046,4.71
     ,230005.1,+565643,5.00
ο And,230155.3,+421934,3.62
  And,230236.3,+424528,5.10
π PsA,230329.8,-344458,5.11
β Psc,230352.6,+034912,4.53
κ Gru,230439.6,-535754,5.37
β Peg,230346.5,+280458,2.42
     ,230332.9,+671233,5.24
  And,230411.0,+500308,4.65
α Peg,230445.7,+151219,2.49
  Aqr,230509.8,-074137,5.43
θ Gru,230652.8,-433114,4.28
  Aqr,230640.9,-234435,4.47
  Peg,230700.3,+092434,4.52
  Peg,230706.8,+252806,4.76
  Cas,230636.9,+592511,4.85
  And,230739.3,+462314,5.33
  Psc,230840.9,+020740,5.40
  Aqr,230926.8,-211021,3.66
  Peg,230931.5,+084038,5.12
  Aqr,230954.8,-222727,4.69
π Cep,230753.9,+752315,4.41
ι Gru,231021.6,-451448,3.90
  Peg,231001.5,+094919,5.39
  Peg,231144.2,+084312,5.16
  And,231233.0,+492423,4.52
φ Aqr,231419.4,-060256,4.22
ψ1Aqr,231553.5,-090516,4.21
γ Tuc,231725.8,-581409,3.99
χ Aqr,231650.9,-074336,5.06
γ Psc,231709.9,+031656,3.69
ψ2Aqr,231754.2,-091057,4.39
  And,231744.7,+490055,4.85
τ Oct,232803.7,-872856,5.49
γ Scl,231849.4,-323155,4.41
ψ3Aqr,231857.7,-093639,4.98
  Aqr,231906.7,-132732,5.08
ο Cep,231837.5,+680642,4.75
  And,231929.8,+483731,5.44
  Psc,232020.6,+052253,5.05
τ Peg,232038.2,+234425,4.60
  Peg,232154.9,+314845,5.32
  Aqr,232239.2,-150221,5.20
  Aqr,232258.2,-200602,3.97
  Peg,232304.6,+121850,5.08
  Cas,232450.3,+621658,4.98
υ Peg,232522.8,+232415,4.40
  Aqr,232602.8,-203831,4.39
κ Psc,232656.0,+011520,4.94
θ Psc,232758.1,+062244,4.28
  Peg,232909.3,+124538,4.55
     ,233002.0,+583256,4.91
  And,233117.4,+391411,5.22
β Scl,233258.3,-374906,4.37
  Aqr,233316.6,-205452,4.71
  Peg,233328.1,+222956,5.32
  Peg,233357.2,+311931,4.98
ι Phe,233504.6,-423654,4.71
     ,233751.0,-452933,4.74
λ And,233733.9,+462729,3.82
ι And,233808.2,+431605,4.29
  And,233908.3,+502818,5.30
ω1Aqr,233947.1,-141318,5.00
ι Psc,233957.0,+053735,4.13
γ Cep,233920.8,+773757,3.21
μ Scl,234038.2,-320423,5.31
κ And,234024.5,+442002,4.14
  Aqr,234134.5,-180138,5.34
  Aqr,234145.8,-174859,4.82
λ Psc,234202.8,+014648,4.50
     ,234227.9,-152652,5.28
ω2Aqr,234243.3,-143242,4.49
  Peg,234322.4,+101953,5.06
  Peg,234359.5,+292142,4.93
  Aqr,234412.1,-181637,5.24
  Aqr,234600.9,-184041,5.29
ψ And,234602.1,+462513,4.95
  Psc,234623.5,+032912,5.04
σ Phe,234716.0,-501336,5.18
τ Cas,234703.5,+583907,4.87
  Psc,234756.5,-024542,5.49
     ,234754.8,+674825,5.04
δ Scl,234855.6,-280749,4.57
  Cas,234850.2,+621252,5.43
  Aqr,235121.3,-185432,5.18
γ1Oct,235206.4,-820108,5.11
φ Peg,235229.3,+190713,5.08
  Peg,235237.1,+105651,5.30
ρ Cas,235423.0,+572958,4.54
η Tuc,235735.2,-641754,5.00
ψ Peg,235745.5,+250829,4.66
     ,235824.8,+512319,4.80
  Psc,235840.4,-033322,4.86
π Phe,235855.8,-524445,5.13
σ Cas,235900.5,+554518,4.88
ω Psc,235918.7,+065148,4.01
ε Tuc,235955.0,-653438,4.50
θ Oct,000135.7,-770357,4.78
  Psc,000149.4,-030139,5.10
  Psc,000157.6,-060051,4.41
ζ Scl,000219.9,-294313,5.01
  Cet,000344.4,-172010,4.55
  Cet,000430.1,-103034,4.94
